actual_jitter,baseline,tabtransformer,tabnet,LGBM_stacked,XGB_stacked
54.84740465192424,63.061035,53.78587,63.061035,62.533286814603436,65.14088
52.24017286285653,78.32749,54.28286,78.32749,75.10539386329376,76.10005
65.05719771889862,54.98455,79.90109,54.98455,62.839377542426284,59.50884
27.923073758204293,48.58352,55.322144,48.58352,45.56831968096558,49.252644
21.53417369633632,36.037735,38.161556,36.037735,36.529934346003955,36.08879
35.78252571000336,57.7096,65.95507,57.7096,49.897811917926646,54.39583
52.89308838455713,50.420868,44.170425,50.420868,53.924222077356085,50.34856
52.69009042896391,44.284187,42.745872,44.284187,37.17214462636483,40.226006
54.712064803709985,42.103363,45.832123,42.103363,45.38701579785222,42.826805
32.534017701265086,39.329742,52.4515,39.329742,33.063594048083985,35.865852
42.153786628017826,43.876312,38.76538,43.876312,32.733736268199046,42.416092
28.462063759215063,48.505394,52.991035,48.505394,44.80852484777038,48.99538
66.31497013687509,82.61182,63.203342,82.61182,72.56601392273703,80.1005
61.25435533895749,46.94597,55.277096,46.94597,47.41076845711382,46.879234
81.27271437042342,72.94504,51.50038,72.94504,81.95340909860036,76.37829
24.685619344179663,42.25715,38.89507,42.25715,41.477377410438486,44.063072
8.682764533397833,43.16825,36.16474,43.16825,29.83863579870768,36.44533
66.69626186223928,54.724686,60.05611,54.724686,59.009347718590384,55.03319
48.30228733053871,46.671528,72.948166,46.671528,47.53890203542596,48.095078
72.43024800515306,55.32419,52.376495,55.32419,60.08521069233662,56.183178
95.307616142481,61.26743,67.18266,61.26743,70.81324826359213,63.715225
59.446008393670816,55.05623,57.929848,55.05623,62.2748580669852,55.763363
30.88418825740149,63.18119,56.373142,63.18119,61.666489782615116,63.988575
8.696909882096318,24.439253,36.3891,24.439253,18.227745564232475,24.383358
57.956433383930666,33.374977,35.490112,33.374977,45.200664620501904,35.138428
32.42656818795207,32.64952,32.954487,32.64952,32.59453505733142,33.12354
68.92030983525403,69.821915,65.26363,69.821915,66.72233704769899,65.55841
42.25303573468778,44.227528,38.155495,44.227528,39.52091613780517,41.770153
47.03718944061643,51.866047,43.62828,51.866047,50.21780367387076,51.29117
33.98918606084899,39.61923,44.74729,39.61923,42.692970212753686,41.442543
26.412227609891602,56.335533,60.21299,56.335533,56.92705343740866,55.54614
38.96605385849032,48.11844,62.694515,48.11844,44.98462286599915,48.91161
59.14332272684958,60.34714,52.89694,60.34714,64.77983298313943,64.31291
80.86259228038519,54.401463,107.746155,54.401463,60.713963717914886,62.911694
54.591872647188396,42.67229,50.74888,42.67229,43.64364118612196,42.826805
88.12789521862925,78.567894,54.65544,78.567894,79.9961119904932,76.19973
48.11809071397277,67.235306,57.56678,67.235306,60.92165471848084,65.275856
51.28603051524345,53.771793,44.541054,53.771793,51.25472824824665,55.177654
39.972101523512904,62.08837,64.80195,62.08837,56.63441894274013,62.51572
31.11779380008322,33.417362,30.653616,33.417362,27.69779950282373,34.39645
40.24764441161868,31.863724,37.773697,31.863724,34.11486986267247,31.609777
53.037652506866884,55.34719,49.81736,55.34719,57.186338683297365,56.183178
48.6085209137915,44.41706,41.535973,44.41706,34.24773278270139,40.226006
25.924575062760397,39.38865,43.236908,39.38865,29.99055288401144,35.30417
44.75533508213803,47.67025,39.71392,47.67025,52.8953025927992,48.41786
51.54495841026418,45.063084,43.92119,45.063084,49.23232430196156,44.52331
34.63755315858736,46.99845,51.068604,46.99845,43.95569185868836,46.13371
47.26109031658131,70.08557,73.12441,70.08557,63.41266076205226,68.17336
18.00561338061395,39.280254,46.56335,39.280254,29.892993528232306,35.865852
44.590534030574986,70.47342,71.118675,70.47342,67.69969680312036,72.127655
54.334845657295595,79.22136,63.400887,79.22136,72.4093496472281,78.86207
4.533815031820968,44.136623,36.429943,44.136623,28.05698969767315,36.621643
28.279300296451783,30.348808,40.710728,30.348808,26.972723279898663,31.356684
87.70121113578249,75.29231,56.348305,75.29231,76.70453938951438,76.71319
37.9067439032095,74.28606,55.2501,74.28606,73.59841286764058,75.83862
97.92418857042595,69.908264,75.66482,69.908264,71.5810279394375,68.17336
29.10319789250588,34.1331,43.219856,34.1331,29.858387373683485,33.011917
39.371353978780604,38.29161,36.29658,38.29161,41.15485412935523,35.903557
99.35321073533446,87.03915,78.53368,87.03915,87.70278199189046,91.09705
41.56399783628751,54.11222,53.258774,54.11222,56.27683284397995,56.183178
55.56624288691929,45.28577,45.520973,45.28577,48.12079000454585,44.52331
55.760005319114356,49.95478,49.097343,49.95478,49.56231856078383,50.190598
41.26689092629471,31.901312,38.91724,31.901312,32.86159329616748,35.50234
32.71129792765458,15.14901,31.193525,15.14901,16.531547432677364,17.500443
24.587503583493344,39.58338,58.95436,39.58338,40.67973396827734,41.57021
21.385734579637184,33.06205,47.467976,33.06205,31.40488061068199,34.17317
20.292021248679024,42.319035,39.266296,42.319035,47.92010148784068,44.840343
52.95111004623488,52.275043,44.738068,52.275043,48.780196528753585,51.29117
62.03177192547368,62.94516,61.696415,62.94516,60.24476204078044,62.91283
78.05598741153075,72.445694,54.96518,72.445694,75.17982876086576,71.21401
66.6331255214543,76.114944,81.30971,76.114944,69.8317814922534,77.27167
30.886768223837095,40.66976,60.54866,40.66976,43.09881311215002,43.664124
33.173303209970626,45.325966,58.24856,45.325966,45.8410204423974,45.582638
31.111516378409185,35.5283,52.38529,35.5283,33.94662687396397,33.78037
24.76408958134036,35.542953,53.468056,35.542953,31.065129928843323,33.78037
78.08763123388553,77.33018,58.884445,77.33018,75.59505353478112,73.64913
20.74605151058032,55.69097,45.285805,55.69097,49.95860215173686,55.177654
101.23022439632712,86.74841,85.336494,86.74841,93.27103314467739,91.39694
20.4168438254858,46.61466,45.432068,46.61466,45.8623732903259,45.322334
48.98086274237271,40.58866,52.29594,40.58866,44.64808717310959,42.27228
46.04435289761852,63.664288,64.39773,63.664288,64.33630055773868,62.781612
38.9285604314093,51.731007,47.19442,51.731007,48.69728845740918,51.29117
95.1729956409473,42.799427,41.97642,42.799427,47.57797450886485,42.658188
38.61797919259726,35.670643,54.40612,35.670643,38.58424050811406,36.257854
62.31611269720305,44.937042,51.869556,44.937042,45.948442497259855,44.52331
30.89077237344908,27.05762,33.42292,27.05762,33.12441177953497,28.528492
62.3493941335382,56.325924,70.56035,56.325924,55.21666500864787,55.317665
64.38579955975288,64.59445,39.279743,64.59445,66.52901213689314,64.649765
68.62571556849036,79.94486,77.90978,79.94486,81.6997461525532,82.95356
20.1385055454315,30.423664,45.382286,30.423664,29.31685428679787,31.930437
49.1348239805965,44.340485,41.326622,44.340485,34.24773278270139,40.226006
57.868982823676994,53.502293,57.221153,53.502293,59.806003825171466,55.763363
13.599271422006604,43.73082,40.274475,43.73082,33.90899318602582,42.429764
69.0165126780955,55.020157,62.976906,55.020157,55.46973243700596,55.77753
80.11548922085075,40.60131,44.015163,40.60131,47.484419279742056,42.27228
53.97699319067631,43.817657,55.64554,43.817657,44.177637113515466,44.194336
60.97874344492308,59.79149,46.714836,59.79149,56.267161400705206,61.106216
26.44270532383887,43.432213,52.72673,43.432213,41.56909254931009,42.826805
80.63779040042031,75.182655,73.2361,75.182655,78.73754544419117,77.64775
20.4215715596155,48.801212,47.8265,48.801212,43.37536035432138,49.24187
35.33579005245494,22.012526,31.983528,22.012526,34.76084455287931,25.966965
4.39723190170729,42.81343,35.135963,42.81343,30.272901067423454,36.44533
78.90481594796115,78.75506,57.82937,78.75506,72.92742628337152,74.01024
102.2520574203828,70.7691,71.9546,70.7691,74.17771084112144,72.127655
21.951318919454582,28.561798,47.01966,28.561798,28.304134151813503,29.281214
33.10828376392856,33.88206,29.636356,33.88206,28.2919913056834,33.3192
7.2706629890076835,15.106898,33.766052,15.106898,4.173581942074671,10.581886
92.21690591490567,81.31446,82.72273,81.31446,86.25714619379072,83.55395
31.770605798618806,40.086357,54.881603,40.086357,47.418295631205936,44.962887
99.8184920246999,86.8252,92.75579,86.8252,92.53070627456393,92.950806
65.93676114013027,76.114586,63.8623,76.114586,74.15719169839998,74.053375
87.08828055925436,79.60787,80.15406,79.60787,85.07069383804604,82.95356
4.558673184824924,31.594456,39.27611,31.594456,32.741153439135125,34.868164
95.70197403833083,70.16863,64.873344,70.16863,66.42745054421727,67.56342
69.10105372239802,60.50271,59.3335,60.50271,67.98026871391492,63.887074
100.99080857009872,86.90074,70.06281,86.90074,90.70364565744836,87.12503
93.5104818317206,86.94464,70.31422,86.94464,92.06345750548027,90.28302
39.047638081431636,45.48937,36.861214,45.48937,40.89647821500131,40.614548
28.238975098534745,46.171368,49.467762,46.171368,42.831462131696306,44.52331
0.9236558627693965,15.106898,32.511,15.106898,7.8807792432522445,11.048115
4.983084696724457,32.461693,39.68181,32.461693,28.49337205685455,33.975197
22.054635922469213,34.30059,43.91301,34.30059,32.1860347738961,33.78037
68.28268621461585,61.498848,58.065292,61.498848,67.42449858955304,64.39622
42.24899956645962,78.150925,57.39704,78.150925,67.57052495041422,73.64913
61.1285975419418,47.76226,48.198425,47.76226,45.98667913507523,48.99538
20.56707597967895,53.918953,37.05233,53.918953,47.694288248178744,51.608368
52.92121518145309,52.644676,47.79444,52.644676,50.928086480948835,52.160484
48.83364241677007,44.686073,39.74843,44.686073,34.34333492757663,40.445263
61.83031944750204,53.756783,85.71053,53.756783,61.10077339896211,59.80873
91.05609335053094,78.72441,82.669785,78.72441,76.02438706802431,78.231544
50.96183487248626,37.566532,45.922478,37.566532,40.18877032714496,35.865852
66.05231683439025,62.229828,41.895622,62.229828,60.80336800854378,63.141754
41.55276665390917,69.38974,44.895725,69.38974,55.45351119144435,63.64142
29.106380646574724,48.144287,57.363644,48.144287,47.04213639243711,49.006153
11.582084455517641,33.474113,40.687923,33.474113,32.05209530277359,34.05276
33.80065357676067,25.287537,32.12958,25.287537,30.939756727885595,25.896944
79.4044542831551,61.342377,55.842518,61.342377,67.00901897462094,64.741776
62.34957198907301,51.14574,53.28047,51.14574,52.123879277462606,51.989555
55.04059461567854,77.61092,83.535164,77.61092,69.8317814922534,77.571556
41.69164352355569,48.992332,54.585598,48.992332,49.515236285287635,49.523045
66.51346579897485,59.421318,51.686165,59.421318,63.37008835667565,62.175323
26.244097511688327,50.487198,35.33349,50.487198,44.28266920797971,44.125782
18.86703535965353,49.75801,47.297848,49.75801,42.311194278044056,49.851044
71.11187748325463,49.683167,45.586266,49.683167,49.73501561275919,49.51227
81.82361188127527,64.84326,62.800842,64.84326,69.71922914184165,65.249504
48.23450504565039,35.80986,39.962395,35.80986,33.74671885512307,34.202114
55.82858836643065,48.575386,46.80439,48.575386,52.66039799338339,48.99538
75.81318418536952,60.91036,51.153526,60.91036,62.14592800501441,65.492355
80.27715852801313,54.80239,48.097706,54.80239,55.94796497332104,55.847042
41.34493707590255,57.140034,52.002464,57.140034,59.537113456557485,56.696125
75.55382864941214,71.161835,55.412056,71.161835,67.57853543712108,69.53418
68.41823695338707,49.898514,46.95141,49.898514,49.55151521576845,50.190598
72.06674050871598,72.06136,51.57952,72.06136,79.92242295958306,72.44621
93.08272067655047,45.09473,57.63634,45.09473,50.107164045242826,46.160717
44.81579707575747,40.86374,78.31344,40.86374,50.931628348804004,48.088406
62.27025513629361,41.130867,38.960648,41.130867,50.38776943631455,45.82378
0.5308731722544002,25.139118,32.943146,25.139118,18.567729857047237,23.43545
65.31321402751732,55.61442,60.50392,55.61442,55.93023308428295,55.03319
80.85850342202929,70.51187,51.467865,70.51187,78.24758760213561,71.398964
13.92064120228948,44.87827,40.234077,44.87827,34.195943859731806,40.445263
5.960813590164202,18.854485,38.78602,18.854485,22.413983521870676,23.248537
78.06778796099815,61.924526,43.02289,61.924526,61.170041125295086,63.55669
74.187865977964,63.15161,52.903515,63.15161,71.8288480923822,65.630035
60.10153850451897,81.96908,67.7275,81.96908,72.134530098794,78.16083
68.03159195867819,51.677433,59.42778,51.677433,48.63316684626754,52.19433
33.430817505559965,15.745935,32.00643,15.745935,18.648002462459377,17.034456
41.7609075015927,44.00541,37.534817,44.00541,29.395032183373367,37.13959
0.2595341938724278,19.339855,31.816162,19.339855,18.10394316228013,23.37085
40.304689857676934,56.530785,62.174576,56.530785,51.26585796886154,55.54614
35.213268013291724,34.966854,33.150402,34.966854,25.48587906061804,32.426247
52.847414331061984,43.267876,44.632698,43.267876,47.79314493656,42.826805
98.17007614225321,78.82439,50.06727,78.82439,82.22704018556016,82.5121
30.973913381566692,49.2746,47.00594,49.2746,46.00792774391361,49.51227
34.6056862783681,39.3763,48.434944,39.3763,33.65750643055266,35.865852
47.271547756767326,46.352325,40.089207,46.352325,45.84706601945715,44.22773
34.35039884049612,37.200474,53.84805,37.200474,33.40986278723737,35.094566
38.56482080754456,34.35526,39.012356,34.35526,40.941296832216075,37.401398
64.85185737793385,49.422794,66.3249,49.422794,51.62306400546972,50.25214
37.57272332833941,51.58689,52.4352,51.58689,48.90140484428365,51.29117
52.582937794032986,50.39157,47.057205,50.39157,50.487032690236624,50.34856
53.779588434273165,35.341408,44.49174,35.341408,35.366297011765425,33.78037
46.131220225498666,55.163868,55.310116,55.163868,55.36763931546517,55.763363
66.35737461011865,61.478897,59.288868,61.478897,67.46239350549708,64.17416
48.69079347246874,52.95507,50.215607,52.95507,49.594535230422366,52.160484
25.9112773351165,43.322758,38.33611,43.322758,46.37480098875187,44.71708
40.06994744579905,51.619133,68.52157,51.619133,51.33828097741005,52.066475
61.41826506370572,25.834782,36.800438,25.834782,34.10516525037092,30.299238
86.15271391160636,63.2903,59.72075,63.2903,62.529895995249284,62.91283
47.28043350113937,68.6738,70.142784,68.6738,60.37066056922864,63.346134
68.48181854373372,62.55402,46.922745,62.55402,59.73781073926119,64.56093
75.57760311828821,62.151592,56.68325,62.151592,61.80852139822062,65.62533
18.23536740464519,33.76484,45.9563,33.76484,30.318152528023965,33.58567
82.13293812580747,71.44529,76.10223,71.44529,76.13289593524405,70.6141
66.6305814653977,59.975533,65.00132,59.975533,55.82299834485699,59.544254
52.12122194149479,44.17992,64.80343,44.17992,42.4494235880699,42.105324
46.46567878119131,45.312904,41.3976,45.312904,47.51845367279174,44.008472
22.400162876427387,44.066032,47.33642,44.066032,39.53067865603348,41.59392
39.96309046996435,39.626152,37.196457,39.626152,42.46281306426402,39.76806
19.14375805143754,42.665092,51.081238,42.665092,42.85753514138053,42.826805
40.66700427158363,47.28872,68.32467,47.28872,49.52484612661232,47.961246
32.030728093890964,32.71847,31.28464,32.71847,32.992349267399305,35.910656
51.20931664054332,50.471695,44.31124,50.471695,51.430043838047986,50.34856
78.14439860955325,37.392994,47.480488,37.392994,38.1302422250314,35.865852
51.47022919478886,69.92211,64.56104,69.92211,66.85287838096717,66.38347
38.25951346756147,65.452484,63.24373,65.452484,67.25880777195748,64.37395
44.86413586324705,48.708656,54.953915,48.708656,48.662518282720235,49.252644
74.03437372401608,65.68517,58.538967,65.68517,70.3216949627452,65.275856
38.40940042199573,67.16713,46.98803,67.16713,54.46638935987474,64.310814
65.89833641661932,35.894356,40.661552,35.894356,34.510280826309575,33.826332
55.313942049530056,40.587696,77.40632,40.587696,50.931628348804004,46.82447
39.86980820131436,31.754135,35.96462,31.754135,34.86651938564679,31.805475
20.837788692605137,29.122864,35.888847,29.122864,25.15666460159096,30.68791
31.691599356008147,56.060085,63.228165,56.060085,50.92940542940788,54.901974
51.791445094043354,53.635418,45.12733,53.635418,52.63097260639755,55.177654
51.034343081332395,53.19465,46.95381,53.19465,52.35032346934547,55.37488
58.344675315360824,42.39151,40.4217,42.39151,47.204796834019525,42.877445
25.562951695159796,50.597866,44.894478,50.597866,51.44873096138875,50.479927
38.38505242138373,52.382584,46.128014,52.382584,48.52628927586981,51.29117
44.613512668785276,46.161976,48.64662,46.161976,43.47545374105953,44.52331
84.773179355503,79.256905,75.78112,79.256905,83.76031103098805,83.32964
99.80389384016362,87.291916,85.12847,87.291916,95.17862200206093,93.22291
78.53166859202896,63.304996,52.89634,63.304996,71.8288480923822,65.630035
19.32134930524038,37.673347,46.34851,37.673347,34.99206870411886,35.865852
53.34708635427428,53.101276,47.956303,53.101276,56.561664208215824,54.334835
34.281974143146826,55.580853,61.305313,55.580853,49.945333473896504,55.03319
44.36656069920549,41.864925,39.63285,41.864925,42.99105988763561,42.877445
81.49705199454522,69.99951,51.85839,69.99951,75.54944503847531,68.52788
67.30950194745454,57.74575,65.65399,57.74575,49.897811917926646,54.39583
11.23879515974436,44.856194,37.9611,44.856194,38.61720303124155,39.378
68.5378931205339,58.982224,67.42176,58.982224,64.40112453212056,60.74376
42.104362002659066,46.99475,47.40174,46.99475,40.40140898548693,46.13371
77.80538979927432,68.81962,55.57158,68.81962,62.03151636059015,65.621414
65.55438824073602,63.192245,59.178925,63.192245,62.77588447462418,63.420937
68.2010063989653,53.45677,47.195107,53.45677,54.75949876883292,55.37488
21.24129845191829,55.452415,36.468384,55.452415,48.51825775557474,49.344997
38.422605096781886,68.736626,47.581688,68.736626,54.59297375137828,64.310814
58.54674661668355,55.46845,39.765247,55.46845,53.08945282149442,54.047523
32.68236051395691,30.968124,32.969448,30.968124,34.36726127745699,32.81835
39.92261492595511,31.66694,37.333786,31.66694,32.04543067670374,32.122204
47.26127385765148,68.37033,48.86853,68.37033,62.67990372656264,66.78094
66.01456819784886,51.229843,46.622284,51.229843,53.953421964442185,51.29117
39.81267358066574,47.657722,50.9961,47.657722,47.95940385026205,48.99538
47.90735469066878,71.166885,75.470024,71.166885,68.47997410825718,71.0404
71.01341601445299,63.12851,58.611607,63.12851,64.0192544427336,63.643
12.092184721720104,34.917366,38.20791,34.917366,37.22436028229949,35.46806
47.73674792942276,70.169556,69.35867,70.169556,61.28842665583272,66.27304
61.976034188435996,45.79907,54.79377,45.79907,47.81938747131339,46.160717
13.38838721057833,15.145139,39.859688,15.145139,18.866758546288366,16.836855
53.49056742632658,48.998966,39.37086,48.998966,53.73110288942079,49.410423
4.70586005669888,43.897453,37.721863,43.897453,28.576493865403688,37.924793
46.40706183411727,55.29624,74.024025,55.29624,54.71309670454167,55.620228
60.163086332275114,64.137955,66.53774,64.137955,63.47354370499217,63.403458
32.042352518173644,33.574287,30.498108,33.574287,26.25462494743668,33.888115
25.516216154746907,15.106898,31.628494,15.106898,12.019354160185296,14.668714
32.71642081552311,24.011656,31.543835,24.011656,30.828737282538007,30.205183
17.60035598888863,44.683643,50.65636,44.683643,43.56470186129795,41.59392
65.7803958279159,62.096146,60.235878,62.096146,61.57568768174631,63.666035
45.22724003498273,46.60767,38.62264,46.60767,48.255425539156036,46.866386
19.137486760889573,37.704258,46.00808,37.704258,34.51672843957319,35.865852
64.76881065909626,46.084297,38.40012,46.084297,53.863397517173034,46.067364
35.28263640369947,35.180973,52.715446,35.180973,32.469843038588586,33.78037
53.797962267770245,53.06195,43.820503,53.06195,55.55752455122581,54.334835
54.225511595722445,42.06808,45.29268,42.06808,48.6403686125639,42.826805
81.44585619303669,75.37374,49.32267,75.37374,83.15033881649406,77.70341
19.992210994645287,31.142256,33.133568,31.142256,33.474177314923146,32.81835
44.60460144043712,44.30601,40.556816,44.30601,34.787402535711465,40.445263
93.51553270909274,55.557453,56.39266,55.557453,59.12903534811071,55.763363
80.4342055901044,56.948483,42.913483,56.948483,59.35568659619819,55.49343
61.22719737092165,45.381462,50.881096,45.381462,46.95625054566538,44.52331
12.988297731148396,31.724846,38.76906,31.724846,31.067527536579775,32.93946
31.467901513977818,59.952972,63.782356,59.952972,55.56691114539855,60.563347
85.58887952899363,59.30231,48.90963,59.30231,68.52753679783588,62.175323
39.31541148199317,45.73612,65.00293,45.73612,44.23045708948852,44.856907
60.729586206658006,60.514862,42.11739,60.514862,59.354157823213136,63.00408
53.683891523344556,50.35249,46.65095,50.35249,51.59082317406543,50.34856
52.61048362948923,50.62368,47.567375,50.62368,55.9460835128464,51.989555
35.762576243964894,60.00792,52.573086,60.00792,64.18275426191128,62.175323
60.528874096784435,55.61075,48.339424,55.61075,54.94805611537041,55.847042
45.356133958679976,59.637005,61.561455,59.637005,53.90099293469385,60.694565
24.67891236310202,40.528988,53.352448,40.528988,41.25343921235475,42.27228
64.93429569592166,70.672615,63.110706,70.672615,67.36762873272653,68.5493
18.72978864192254,37.05662,43.733242,37.05662,32.68123284209429,34.38383
78.30340686629778,72.54067,67.778496,72.54067,65.5171334854319,70.23071
71.76283512025653,36.646736,44.855186,36.646736,38.145230460649195,35.094566
45.59547584346924,55.655445,51.560257,55.655445,52.01723881610637,56.183178
31.696867976473772,30.450422,31.067053,30.450422,40.335330577463,34.87953
21.983827123132127,17.367075,32.873116,17.367075,14.030300474778487,16.909641
51.23116872830821,47.50455,48.392563,47.50455,46.766717075359125,48.99538
60.12255694785127,56.596535,46.308723,56.596535,59.15884692193296,56.35999
39.551984134948306,51.846394,51.721798,51.846394,46.887076886615425,51.29117
35.74189308454303,33.94744,40.17064,33.94744,31.538098721099047,33.3877
58.06019451084026,40.520203,35.408596,40.520203,43.81053340067392,40.405502
46.15927799522871,71.24792,61.56166,71.24792,66.87851103254754,68.98108
35.67735216637684,36.05708,61.128998,36.05708,38.36143479414138,36.748222
61.8275356294699,52.02886,48.29389,52.02886,49.85312773736282,51.29117
74.9153603547464,67.320114,64.31096,67.320114,66.04789493073757,64.636536
25.4595141352247,15.106898,30.127686,15.106898,9.963863177464324,9.46026
38.354437936950326,43.883186,62.09331,43.883186,39.76957080350837,43.294262
34.17321609962215,36.65856,58.83442,36.65856,39.58365842844707,37.070217
28.81687994563793,39.12992,42.5104,39.12992,29.286687203802348,35.30417
80.28381446506965,63.431984,50.94482,63.431984,65.03588092486567,65.630035
73.68806344734949,62.21475,62.926487,62.21475,64.03449805576258,65.6395
25.56989546830142,40.422314,43.278122,40.422314,42.55289843860341,42.830006
88.0174646659597,74.492386,71.49353,74.492386,82.84262865816991,79.43621
38.43521874278762,51.026154,46.263695,51.026154,51.32208403555291,51.989555
59.118396182021215,50.347557,49.93547,50.347557,51.91643858645273,50.34856
92.95718219308208,80.33742,73.096306,80.33742,86.64595389834282,85.01126
66.70805189342228,57.303753,58.633614,57.303753,59.05350481415892,56.27631
52.0420486620754,39.60843,44.281445,39.60843,42.692970212753686,41.442543
51.40418412369601,27.128716,32.888096,27.128716,33.38334813917412,28.528492
100.55310021220816,87.1381,70.52268,87.1381,95.83572941746395,91.16908
45.61315276620128,44.0972,41.735123,44.0972,32.88644491349733,40.226006
33.73619110711306,33.074615,31.779795,33.074615,32.00225021727258,33.728413
24.941813576371015,35.283062,49.083103,35.283062,32.312487120633705,33.78037
66.57570050927409,40.791424,36.354183,40.791424,43.979535039379684,40.09255
33.49294716275793,30.361416,28.710499,30.361416,33.380371962458035,36.915585
71.08911768411214,57.385082,61.357407,57.385082,51.97000315335088,55.54614
79.1830213909696,64.217415,49.3507,64.217415,68.64866188670445,66.51836
58.17207338469487,54.177048,60.143547,54.177048,57.64371292653189,55.03319
77.81687485236384,73.6855,49.4896,73.6855,83.00719835478864,77.70341
55.77980116194973,48.876213,46.126343,48.876213,48.69757222957686,49.51227
45.781769224873614,47.30406,41.611397,47.30406,43.816485470343295,46.048695
48.219372229273176,35.855114,42.70026,35.855114,32.647472011998346,33.607075
32.10320327381882,51.72853,59.95803,51.72853,46.53073411013322,50.793835
34.237513611119645,21.050346,31.38807,21.050346,35.15867428551516,29.574394
1.3011392994484328,27.06305,31.852627,27.06305,31.603456988128446,29.135994
53.80819370303922,47.61407,45.623905,47.61407,52.63945282780284,48.99538
73.1878809427508,63.177242,67.71427,63.177242,64.38264276141996,62.962025
19.55920457073634,47.25451,48.206173,47.25451,40.66426212392232,46.13371
65.91434133271498,26.003311,36.78236,26.003311,34.10516525037092,30.299238
75.47764572123913,40.933113,40.77625,40.933113,46.49643787101058,43.716984
41.65309703893865,67.33967,61.07501,67.33967,66.42480072340376,64.767746
42.32513455333256,38.380745,40.103302,38.380745,31.625498384425327,35.193672
51.45148611742772,53.228226,48.29226,53.228226,58.50626898574924,55.37488
87.82433737601822,79.31029,82.10251,79.31029,86.25714619379072,82.95356
35.52170228410519,35.823895,46.24675,35.823895,31.21358515843912,34.18083
58.4061653308283,54.170044,45.972595,54.170044,54.62662039655233,55.847042
44.50248133683389,67.35549,51.644028,67.35549,61.856992228964465,66.78094
21.205603246450295,28.043583,42.159504,28.043583,25.499606430757023,28.707462
0.3723655658995595,28.080767,31.67981,28.080767,31.591173460588497,29.135994
35.03914388379136,38.23114,46.780952,38.23114,36.40576214957216,35.865852
64.86886188313144,84.21316,62.88165,84.21316,78.5696571858953,82.98966
81.47633655929945,73.93312,55.38913,73.93312,74.27142582416704,75.83862
71.83813660023873,53.329437,47.965347,53.329437,58.50626898574924,55.37488
18.318279714328522,52.53595,47.67642,52.53595,48.560544041917595,51.933567
58.321328989654965,59.75241,52.953194,59.75241,63.58300841661619,62.175323
28.242873601156912,33.943375,50.469044,33.943375,31.344863623527807,33.58567
60.825986103481,81.23855,62.454998,81.23855,72.25513544154319,79.32787
73.4453271238456,50.925865,56.442898,50.925865,57.55878492756904,52.000328
39.294152420617515,52.89791,52.295517,52.89791,47.981438152377386,52.160484
21.88600270406554,30.365644,44.001175,30.365644,27.050502064098904,31.930437
46.13222553711318,22.77477,37.292107,22.77477,26.037937708235802,25.905138
68.25299719735789,62.046303,54.276386,62.046303,62.766283518966524,65.0032
59.695674542851094,31.36022,31.104635,31.36022,37.19374345268143,35.60547
72.71472214712453,49.252686,43.485153,49.252686,54.19251162556613,49.51227
73.14339892834803,63.154533,58.91265,63.154533,64.00364166160593,63.420937
92.33688937082071,83.9677,67.34275,83.9677,78.11449221602375,80.74492
61.23804690088126,53.41748,65.85084,53.41748,54.67119557740099,53.620872
20.013601950462395,39.69185,42.643974,39.69185,37.989926124571326,40.88086
25.331063475734087,31.443518,48.421284,31.443518,33.35279373207554,32.93994
61.997872866372845,75.72444,68.67289,75.72444,69.57779588366367,72.76299
32.749456106866056,28.186945,31.22198,28.186945,31.396508236449957,32.10125
53.54776430556994,51.939648,45.963974,51.939648,47.40420293638528,51.29117
35.362360554822736,33.071735,39.564545,33.071735,33.67198205812174,34.428543
73.95118997956996,87.28721,-157.94778,87.28721,90.05057477325535,83.4029
38.08449020354182,47.245506,45.993984,47.245506,41.79814813570227,46.13371
88.86916061806738,57.570606,52.312668,57.570606,59.350362584084614,56.696125
53.968540265357085,55.48596,44.103745,55.48596,53.996956995566656,55.177654
79.17452807328543,75.571915,78.037865,75.571915,75.25718120063459,77.27167
38.196360363316934,41.91205,47.117134,41.91205,41.784515500322215,42.826805
54.80012594635148,48.105392,48.751007,48.105392,47.51204473926724,48.99538
33.93036377964257,47.303303,50.485134,47.303303,43.833671252421354,46.563534
40.16730545988161,62.97483,61.170353,62.97483,60.76941494938565,62.91283
81.9694629152548,50.62552,46.65329,50.62552,56.49814786708158,51.989555
74.77298605612265,42.968422,42.14393,42.968422,47.57797450886485,42.658188
98.25837439866376,55.347626,52.90461,55.347626,62.538254292918666,56.183178
39.05861033897774,46.111423,66.84079,46.111423,47.736250275819465,46.497845
38.74244569907233,38.143394,39.07605,38.143394,43.162848881110705,38.793415
81.21973146286338,53.417103,58.82077,53.417103,61.781124135608984,55.11345
30.997662173678897,15.106898,36.430725,15.106898,15.810463039999535,15.507108
7.0194484243565824,16.998781,33.95975,16.998781,8.6750005694239,15.075291
7.982293428703453,15.106898,36.98329,15.106898,15.849688940111141,16.660412
48.55382818380875,42.042076,38.65689,42.042076,44.42788145627718,44.71708
72.54040874357953,48.880264,68.479576,48.880264,54.158246341288276,50.418945
48.27628652336006,50.84127,75.21211,50.84127,55.21370980140037,53.396896
71.38315868477603,62.362934,66.040016,62.362934,61.027277557808695,63.403458
55.06226145867259,71.1941,77.547005,71.1941,72.72333335043052,70.664314
